cgpa,aptitude,communication,internship,training,coding,projects,placed
5.86,1,1,0,0,0,0,0
6.84,3,3,0,1,0,2,1
8.52,3,2,1,1,0,3,1
7.83,3,1,1,1,0,0,1
8.5,0,0,1,0,2,0,1
7.93,0,3,0,1,3,2,1
9.75,2,1,0,0,1,3,1
6.99,3,1,0,0,2,3,1
5.05,3,1,1,0,3,2,1
9.79,3,3,0,0,2,3,1
9.63,3,0,0,1,2,3,1
7.47,3,1,0,1,1,0,1
9.2,3,3,0,1,0,1,1
8.57,0,2,0,1,2,2,1
8.41,2,3,1,0,0,3,1
4.74,1,3,1,1,3,1,1
6.58,3,0,0,0,2,1,1
9.25,0,3,1,1,3,3,1
8.28,0,2,0,0,2,2,1
6.97,3,3,0,1,0,1,1
4.42,1,0,1,1,0,1,0
6.14,0,1,1,0,3,3,1
8.41,2,1,0,0,3,0,1
9.86,0,0,1,0,0,3,1
9.35,1,0,1,1,0,2,1
7.08,1,2,0,0,0,2,1
4.85,3,2,0,0,2,2,1
4.71,3,3,0,0,0,3,1
9.05,2,1,1,1,0,2,1
6.64,0,0,1,0,2,0,0
5.63,3,0,0,0,2,2,1
9.04,0,0,0,1,0,0,1
7.86,1,2,1,0,0,1,1
7.76,2,1,1,1,0,0,1
7.05,2,2,1,0,2,2,1
9.82,1,1,0,1,1,3,1
6.65,0,3,0,0,0,1,1
8.57,1,2,1,1,2,0,1
6.54,1,0,1,1,0,1,1
5.16,1,1,0,1,1,1,0
7.86,2,0,1,0,0,2,1
8.43,2,1,1,1,0,0,1
9.29,3,1,0,1,0,2,1
7.05,2,3,0,1,1,0,1
5.67,1,1,0,0,2,0,0
7.13,3,0,1,1,2,1,1
4.18,0,0,1,0,2,3,0
6.93,0,1,1,0,2,1,1
7.87,2,0,0,0,1,3,1
9.24,0,0,0,1,0,0,1
4.59,2,2,1,1,3,3,1
9.43,1,2,1,1,0,1,1
5.14,1,3,1,1,2,1,1
4.09,0,2,0,0,2,1,0
6.6,3,0,0,0,2,2,1
9.92,3,2,0,1,1,0,1
8.39,3,0,1,0,0,0,1
5.94,1,2,0,1,3,2,1
5.37,0,0,1,0,0,0,0
4.14,2,0,1,1,0,0,0
7.6,0,3,0,1,1,0,1
6.59,1,0,0,0,1,0,0
5.39,0,1,0,1,1,3,1
8.78,3,2,1,0,0,1,1
9.74,3,2,1,0,3,0,1
8.96,3,3,1,0,3,0,1
7.02,3,0,0,1,2,2,1
7.81,1,0,0,1,1,0,1
8.56,2,2,0,0,3,1,1
7.25,3,0,0,1,1,3,1
7.1,0,2,1,1,1,2,1
9.54,0,0,0,1,1,1,1
8.53,2,2,0,1,2,3,1
8.38,0,3,1,1,3,3,1
8.52,0,2,0,0,2,3,1
7.41,1,1,1,1,0,1,1
6.03,1,1,1,0,1,0,0
6.56,2,1,0,0,0,1,1
6.82,3,3,0,0,3,1,1
8.7,2,3,0,1,1,2,1
7.19,3,0,0,0,0,2,1
8.87,2,3,1,0,3,1,1
5.29,1,0,1,0,0,1,0
8.84,1,3,0,0,2,2,1
9.37,3,1,0,1,3,3,1
8.97,1,1,1,0,2,1,1
5.69,1,1,1,0,0,2,1
4.27,3,0,1,1,0,1,0
4.75,0,0,1,1,0,1,0
6.58,0,1,1,0,1,0,0
5.96,3,3,0,0,3,0,1
6.8,3,2,1,1,1,0,1
6.42,1,0,1,0,3,0,1
6.42,1,2,0,0,2,2,1
8.94,3,3,0,1,1,1,1
5.68,2,0,0,1,2,1,1
5.89,3,1,1,0,3,2,1
5.4,3,3,0,0,2,2,1
7.36,2,1,1,1,1,3,1
6.12,2,0,1,0,2,3,1
9.35,0,3,1,0,0,1,1
6.96,2,0,0,0,1,2,1
9.6,2,0,0,1,0,2,1
9.56,1,3,1,0,2,1,1
7.52,3,1,0,0,1,1,1
4.62,3,1,1,1,1,2,1
5.41,0,0,0,1,1,3,0
4.85,0,1,0,0,3,3,1
5.06,3,2,1,1,1,1,1
8.15,0,0,1,1,2,1,1
5.76,3,0,0,0,2,1,1
4.3,1,1,1,1,3,3,1
5.45,1,3,1,0,0,3,1
9.51,1,2,1,0,0,2,1
9.5,3,1,0,1,0,3,1
7.71,0,2,0,1,2,1,1
4.59,2,0,0,0,0,0,0
5.97,1,1,0,1,3,3,1
4.45,3,2,1,0,2,0,1
5.03,3,2,0,0,1,1,1
8.35,1,1,0,1,3,2,1
9.37,1,3,1,0,1,2,1
6.93,3,1,0,0,1,1,1
8.56,3,1,1,1,3,0,1
9.54,3,3,0,1,1,2,1
4.11,0,3,0,1,0,2,0
9.03,3,0,1,0,0,2,1
8.83,3,1,1,0,2,1,1
6.11,2,3,0,1,0,2,1
4.9,0,0,0,1,1,2,0
4.39,2,0,0,0,2,2,0
6.53,0,0,0,1,1,3,1
6.45,0,0,0,0,3,3,1
7.89,3,1,1,0,2,0,1
5.79,0,2,0,1,3,1,1
5.69,3,2,0,1,1,0,1
5.9,2,3,0,0,3,2,1
9.87,1,0,0,0,1,0,1
9.9,2,1,0,0,2,0,1
7.74,3,1,1,1,1,2,1
4.97,0,0,1,0,0,1,0
8.95,2,1,0,0,2,2,1
7.13,2,2,1,1,3,2,1
5.56,2,1,0,0,2,2,1
9.15,3,0,0,0,1,3,1
8.66,1,1,0,1,1,0,1
9.12,1,0,1,1,1,2,1
8.96,0,0,1,1,3,0,1
8.37,3,0,1,0,0,2,1
6.57,2,2,0,0,0,1,1
8.69,3,2,1,0,1,3,1
9.43,3,1,1,0,3,2,1
8.93,3,3,1,0,2,3,1
6.58,0,0,0,1,1,0,0
4.03,1,0,0,0,3,1,0
7.74,2,2,1,1,1,3,1
7.59,2,3,1,0,0,1,1
5.82,3,0,0,1,1,3,1
9.49,1,2,0,1,0,2,1
5.99,3,2,1,0,2,0,1
8.28,0,2,0,1,1,1,1
5.9,3,3,1,0,2,1,1
6.16,3,1,0,1,3,1,1
7.98,1,0,0,1,2,2,1
5.69,0,3,1,0,0,2,1
8.69,1,1,1,0,1,2,1
9.76,0,0,1,1,1,3,1
7.49,2,2,1,0,3,3,1
8.73,1,3,1,0,1,0,1
7.01,2,2,0,0,1,0,1
7.11,0,3,0,0,2,0,1
9.23,2,0,0,0,3,3,1
5.62,1,2,0,1,0,1,0
6.68,1,3,0,0,3,3,1
5.08,2,1,1,1,1,2,1
9.28,2,2,1,0,0,3,1
9.49,3,2,0,0,0,0,1
7.34,3,0,1,1,2,0,1
5.53,0,3,0,0,1,2,1
8.6,2,2,1,1,3,2,1
6.38,2,0,1,1,2,2,1
9.83,0,2,1,0,3,2,1
8.59,1,0,1,1,2,1,1
4.38,2,0,1,0,3,0,0
9.47,0,0,1,1,2,1,1
6.86,1,3,1,0,2,0,1
5.89,1,3,0,1,2,3,1
4.45,0,1,0,0,0,2,0
5.37,3,2,1,0,2,3,1
7.67,0,2,0,1,2,3,1
7.14,3,1,0,1,1,0,1
5.29,1,0,0,0,1,1,0
6.53,1,2,0,1,3,2,1
7.3,3,0,0,1,3,3,1
4.13,3,2,0,0,2,1,1
5.85,2,3,1,1,2,2,1
4.34,3,3,0,0,2,1,1
9.29,1,2,0,0,3,2,1
7.51,1,0,1,1,0,3,1
7.95,0,1,1,0,1,0,1
8.84,0,2,0,0,1,3,1
6.38,1,3,1,0,2,3,1
9.39,3,1,0,1,1,1,1
5.05,2,1,0,0,1,1,0
4.45,1,1,1,1,1,1,0
8.53,0,3,1,1,0,3,1
9.77,0,2,0,0,3,2,1
8.26,2,1,0,1,0,1,1
5.52,3,1,0,1,1,0,1
4.21,2,1,0,0,0,3,0
5.18,3,0,0,1,0,3,1
8.21,0,3,0,1,3,2,1
5.4,3,2,0,0,2,3,1
7.13,0,3,1,0,2,1,1
7.37,3,0,0,1,3,3,1
9.2,1,3,1,0,0,1,1
9.43,2,0,1,0,2,0,1
5.64,1,3,1,0,0,3,1
6.17,2,3,0,0,3,3,1
8.37,2,0,0,0,2,0,1
5.18,1,0,1,1,1,0,0
7.74,0,0,1,0,1,2,1
6.17,3,2,0,0,1,1,1
9.17,3,2,1,0,0,2,1
9.42,0,2,0,0,2,1,1
5.75,3,3,0,1,1,0,1
4.43,0,1,1,0,1,0,0
5.62,1,0,1,1,1,1,1
9.61,0,3,1,1,1,2,1
9.74,0,3,1,0,2,3,1
6.65,3,0,1,1,3,3,1
8.73,1,3,0,0,0,3,1
5.26,3,0,1,0,0,0,0
5.7,2,3,1,0,2,2,1
5.04,1,3,1,0,3,3,1
7.81,0,0,0,1,1,2,1
7.81,3,3,0,0,2,2,1
8.53,2,0,0,1,0,3,1
4.87,0,3,0,1,2,0,0
9.08,2,3,1,0,3,0,1
5.73,0,1,0,1,1,1,0
7.21,2,0,0,1,1,3,1
9.18,1,2,1,0,3,2,1
9.95,3,1,0,1,0,1,1
7.72,0,2,1,1,2,3,1
6.12,0,3,0,0,2,0,1
8.43,3,0,0,1,1,3,1
7.26,2,2,1,1,1,2,1
8.61,3,1,0,1,1,1,1
8.57,2,2,1,0,2,3,1
5.97,3,0,1,0,3,2,1
8.46,3,1,0,0,0,0,1
9.39,2,3,0,0,0,3,1
7.0,2,2,0,0,1,1,1
7.3,2,1,1,1,1,0,1
8.8,2,2,0,1,0,1,1
6.88,1,3,0,0,3,1,1
6.43,0,3,0,0,3,1,1
4.62,0,2,0,0,2,1,0
7.42,2,1,1,0,0,0,1
6.14,3,1,0,1,3,2,1
6.81,3,3,0,1,1,3,1
4.76,1,2,1,1,3,1,1
8.06,2,1,1,0,1,1,1
4.43,0,3,0,0,2,1,0
9.88,0,2,1,0,0,3,1
4.49,1,1,1,1,1,3,1
9.3,1,1,0,0,2,2,1
4.35,3,2,1,1,1,2,1
5.15,0,0,0,0,2,1,0
7.87,0,1,1,0,2,0,1
4.88,2,0,1,1,1,3,1
6.72,2,1,0,0,2,2,1
7.08,2,2,1,0,3,0,1
5.25,2,2,0,1,3,0,1
4.36,0,0,0,0,3,3,0
4.03,0,2,0,0,0,3,0
9.61,2,0,0,1,1,0,1
5.34,0,3,0,0,2,1,1
8.24,2,1,1,1,0,2,1
7.56,2,0,1,1,0,0,1
4.93,3,1,0,0,1,0,0
5.38,3,0,1,1,1,0,1
9.48,1,0,1,1,0,1,1
6.1,2,0,1,1,1,2,1
5.33,0,3,0,1,1,3,1
9.42,3,1,0,0,1,1,1
9.47,3,1,0,1,3,0,1
9.21,1,0,0,1,2,1,1
6.25,0,0,0,1,3,0,0
4.01,0,2,0,0,3,3,1
4.05,3,2,0,1,0,1,0
7.75,3,0,1,1,1,3,1
6.92,2,1,0,1,0,0,1
5.3,1,0,0,1,0,1,0
7.68,2,0,0,1,2,2,1
8.3,3,1,0,1,1,1,1
7.19,2,1,1,0,1,1,1
8.14,3,0,0,1,2,2,1
5.69,1,1,0,1,1,0,0
9.07,0,3,1,1,2,2,1
7.81,1,3,0,1,2,0,1
5.41,2,3,0,0,1,2,1
5.21,1,3,1,1,2,2,1
5.4,0,0,1,0,0,1,0
7.93,1,3,0,1,1,0,1
7.7,0,1,0,0,0,3,1
9.5,0,2,1,0,2,0,1
7.33,2,1,0,1,2,3,1
9.7,2,3,0,1,3,1,1
9.47,3,0,0,1,3,1,1
4.35,2,3,1,1,2,2,1
9.5,1,1,1,1,0,2,1
7.75,3,3,1,1,0,0,1
8.92,2,2,1,1,1,1,1
8.66,3,1,0,1,0,3,1
5.24,0,1,0,1,0,3,0
5.18,2,1,1,1,2,1,1
8.84,0,1,1,0,1,0,1
8.29,3,2,0,0,0,3,1
6.64,2,0,0,1,1,3,1
5.36,3,0,0,0,2,1,1
4.75,3,3,1,1,2,3,1
6.82,0,2,1,0,3,2,1
9.31,0,0,0,1,1,0,1
6.36,2,1,0,1,0,1,1
9.22,0,1,0,1,0,3,1
7.63,1,0,0,1,0,1,1
6.17,1,0,0,0,1,2,0
7.89,0,2,0,0,2,1,1
8.04,2,2,0,1,3,2,1
6.63,0,2,0,0,3,0,1
5.01,3,2,0,1,2,3,1
9.81,1,2,1,0,1,1,1
6.05,1,2,1,1,1,1,1
6.43,1,3,0,0,0,2,1
6.95,1,1,1,0,0,2,1
6.03,1,2,0,1,0,3,1
9.91,3,2,1,0,2,1,1
7.62,0,3,1,0,2,3,1
8.43,1,3,0,1,1,0,1
6.17,3,0,1,0,3,3,1
4.87,3,0,0,0,3,2,1
5.41,3,0,0,0,1,2,1
9.45,3,1,1,0,1,0,1
7.2,0,3,0,1,3,0,1
8.45,3,3,1,1,3,2,1
6.95,0,0,0,1,1,3,1
9.64,1,2,1,0,1,3,1
4.37,0,2,0,0,3,1,0
6.69,1,2,1,0,3,1,1
9.49,0,2,1,0,2,1,1
7.43,0,0,1,0,1,3,1
4.21,2,2,0,0,2,2,1
4.49,2,2,0,1,2,0,1
9.94,1,1,1,0,0,2,1
8.2,2,2,1,0,2,0,1
5.56,3,0,0,1,1,2,1
6.33,0,2,0,0,1,3,1
4.77,3,2,0,0,1,3,1
4.12,3,1,0,1,0,2,0
7.46,0,2,0,0,2,1,1
8.54,1,0,1,0,3,2,1
8.85,0,3,0,0,1,2,1
8.64,0,1,0,1,2,3,1
6.16,3,3,1,1,0,0,1
7.63,2,1,0,0,1,2,1
7.03,2,3,1,1,0,2,1
5.46,2,0,1,0,1,1,1
6.29,0,3,0,0,2,3,1
7.56,3,1,0,1,3,1,1
7.72,2,0,1,1,1,3,1
9.22,3,0,0,1,0,3,1
6.82,0,3,0,0,3,1,1
9.3,3,3,0,0,1,3,1
8.01,0,0,0,1,0,0,0
4.9,1,0,1,0,0,0,0
6.37,3,0,0,1,0,3,1
5.07,0,3,1,0,2,2,1
6.49,0,0,1,0,3,2,1
5.02,3,2,1,1,1,1,1
5.6,3,3,0,1,3,2,1
5.86,1,0,0,0,1,0,0
4.58,3,3,0,1,0,0,1
8.34,1,3,1,0,3,2,1
7.4,3,2,1,1,1,1,1
5.73,3,0,1,1,0,2,1
5.72,0,2,1,0,3,1,1
10.0,1,2,0,1,2,1,1
6.14,1,0,0,1,0,3,1
7.07,2,3,1,0,1,1,1
9.87,2,0,1,1,3,1,1
7.44,0,3,0,0,1,1,1
9.41,1,0,1,0,1,2,1
8.84,2,2,0,0,0,1,1
4.25,0,2,1,0,0,0,0
5.02,0,3,1,0,3,3,1
8.66,0,0,1,1,0,1,1
9.7,2,2,0,0,1,2,1
9.39,3,0,0,1,2,0,1
4.24,1,2,0,1,1,2,0
7.81,3,0,0,0,0,0,1
6.68,0,3,0,0,0,0,0
8.9,1,3,0,0,3,3,1
7.09,1,2,0,1,3,1,1
5.36,1,1,1,1,1,1,1
8.45,3,3,1,1,1,3,1
6.13,1,2,1,1,1,1,1
8.88,2,2,0,0,2,1,1
8.19,3,0,0,0,3,0,1
5.04,1,0,1,1,1,3,1
5.83,1,1,0,1,0,0,0
8.47,0,0,1,0,1,0,1
4.07,0,3,0,0,3,2,1
4.16,1,2,1,0,0,3,0
8.83,3,2,1,1,1,1,1
5.2,1,2,0,1,1,2,1
8.97,2,1,0,0,0,0,1
5.89,2,3,1,1,2,0,1
4.3,3,0,1,0,1,1,0
6.99,1,2,0,0,2,2,1
8.17,2,2,0,1,1,3,1
5.92,0,1,0,0,1,2,0
6.48,2,2,0,1,0,1,1
8.82,1,0,1,1,1,1,1
7.04,3,1,0,0,3,0,1
6.28,3,0,0,0,0,0,0
8.72,0,1,1,0,0,1,1
8.11,3,0,0,0,3,3,1
4.13,3,2,1,0,3,0,1
4.83,1,1,1,1,1,0,0
7.21,0,0,1,0,1,0,0
5.63,2,1,0,1,0,2,1
5.83,3,3,0,0,1,0,1
5.63,1,3,0,1,3,2,1
4.08,0,0,0,0,3,1,0
5.22,2,1,1,0,0,1,0
7.69,2,0,1,0,2,2,1
4.77,2,3,1,0,2,0,1
8.11,3,3,0,0,2,0,1
7.02,3,2,0,0,3,3,1
8.62,1,1,0,0,0,3,1
5.85,1,1,0,0,3,1,1
5.62,1,1,1,0,2,1,1
6.21,0,1,1,1,0,0,0
5.2,1,3,0,0,0,3,1
4.36,2,1,0,0,3,1,1
7.94,0,3,1,0,3,1,1
8.72,3,1,1,0,2,3,1
9.09,0,1,1,1,1,2,1
4.32,3,1,0,0,2,1,1
9.89,0,3,1,0,2,1,1
4.01,2,0,1,1,2,3,1
7.73,0,2,1,1,3,1,1
5.88,1,3,0,0,3,1,1
7.47,1,1,0,1,1,2,1
7.44,0,3,1,1,1,1,1
8.57,3,0,1,0,0,2,1
4.39,0,2,0,0,3,0,0
7.78,0,1,0,0,3,3,1
9.36,3,3,0,1,1,1,1
6.5,0,2,1,1,0,2,1
4.5,1,0,1,0,1,0,0
7.34,2,3,0,1,2,3,1
8.27,2,1,0,0,3,1,1
4.45,2,0,0,0,3,0,0
4.57,0,0,0,1,1,1,0
9.52,0,1,1,0,2,3,1
7.84,3,3,1,0,1,2,1
8.12,0,0,1,0,1,3,1
7.34,3,0,0,1,0,0,1
6.17,1,0,0,0,3,1,1
7.16,3,1,1,1,2,1,1
6.35,1,1,0,1,3,3,1
9.45,2,0,0,1,0,3,1
8.82,1,3,1,0,3,1,1
9.58,1,3,1,1,0,2,1
6.98,3,3,1,0,3,1,1
4.01,3,1,1,1,0,0,0
9.66,3,0,1,1,3,1,1
9.68,3,1,0,0,3,1,1
7.68,0,3,0,0,1,0,1
5.22,3,2,0,0,0,2,1
4.48,3,0,1,1,0,1,0
7.99,0,1,0,1,0,3,1
4.98,1,3,0,0,2,0,1
8.48,0,1,1,1,2,2,1
8.7,3,1,1,0,2,1,1
4.88,0,3,0,1,0,1,0
9.69,1,3,0,0,0,2,1
8.47,1,3,0,1,3,2,1
6.13,0,3,1,0,1,0,1
5.04,2,3,1,1,3,3,1
4.28,1,0,0,1,0,2,0
6.74,1,3,0,0,0,0,1
5.86,0,2,0,1,0,1,0
4.26,1,3,1,0,1,3,1
6.74,1,1,0,0,3,3,1
5.55,1,1,0,1,0,0,0
6.36,3,2,1,1,3,2,1
7.85,3,0,0,1,0,2,1
8.65,0,1,1,0,2,3,1
4.88,2,0,0,0,2,1,0
8.06,1,3,1,1,3,2,1
4.03,2,2,0,1,3,2,1
7.33,3,1,1,1,1,2,1
8.28,0,0,0,1,1,2,1
9.04,1,0,0,0,0,1,1
6.85,0,0,0,1,1,0,0
7.64,3,1,1,1,2,0,1
5.04,3,2,0,0,2,3,1
8.48,1,3,1,1,2,2,1
4.28,0,3,0,0,1,0,0
6.14,2,1,1,0,0,3,1
4.47,3,3,0,1,2,2,1
5.19,3,3,1,1,0,0,1
4.66,3,3,1,0,1,2,1
4.86,3,0,0,0,3,1,1
5.49,1,1,1,1,0,1,0
6.35,2,0,1,0,3,2,1
4.35,1,0,1,0,3,3,1
5.71,2,3,1,1,1,3,1
8.32,2,2,1,0,0,0,1
8.44,1,0,1,0,1,1,1
8.95,2,2,1,0,1,2,1
8.66,3,2,0,1,0,0,1
6.08,0,0,1,0,0,0,0
4.76,2,0,0,0,2,0,0
7.87,2,1,1,0,3,2,1
8.77,0,1,1,0,1,1,1
6.37,3,1,1,1,3,1,1
4.58,0,3,1,0,2,2,1
6.99,0,3,0,1,3,1,1
6.61,1,3,1,0,1,3,1
6.82,2,2,0,0,2,2,1
7.49,2,2,0,0,3,1,1
4.66,3,0,0,0,0,3,0
6.86,0,1,0,1,2,2,1
7.02,3,3,1,0,2,2,1
5.95,1,3,1,1,3,0,1
10.0,1,1,1,0,2,0,1
9.63,0,0,1,1,2,3,1
9.02,0,3,1,1,1,0,1
6.53,0,2,0,1,1,3,1
5.43,1,1,1,1,1,1,1
4.14,0,3,1,1,3,0,1
6.2,2,2,1,0,0,3,1
8.3,0,2,1,0,2,1,1
8.83,1,2,1,1,3,2,1
8.03,3,0,0,1,3,3,1
4.54,1,2,0,1,2,0,0
7.18,0,1,0,1,0,1,0
5.11,1,3,1,1,0,1,1
6.1,1,1,0,1,3,1,1
8.06,1,3,1,0,2,0,1
8.48,1,3,1,1,0,1,1
6.93,0,3,0,1,3,1,1
7.68,0,0,1,1,2,1,1
5.92,0,3,1,0,2,0,1
8.67,0,3,1,0,2,2,1
5.87,2,2,0,1,1,3,1
9.71,2,3,0,0,1,1,1
6.21,1,0,0,1,3,0,1
7.79,1,1,1,1,3,0,1
7.14,2,0,0,0,1,0,1
5.23,3,0,0,1,0,3,1
8.12,0,0,1,0,2,2,1
7.39,3,2,1,0,1,0,1
9.43,3,2,0,1,1,1,1
9.71,2,1,0,1,0,3,1
7.97,2,1,1,1,2,3,1
5.74,0,2,1,0,1,0,0
8.49,2,1,1,1,3,1,1
8.78,1,0,1,1,1,2,1
4.94,3,2,0,0,3,0,1
4.58,2,2,1,1,0,3,1
4.21,3,0,0,0,2,1,0
8.69,1,0,1,0,3,3,1
4.08,0,1,0,1,1,1,0
5.21,3,3,0,0,3,2,1
8.48,2,1,0,0,0,1,1
7.25,0,0,1,0,3,0,1
5.32,3,0,0,1,1,1,1
10.0,2,2,0,1,3,2,1
8.65,2,3,1,0,3,1,1
5.96,3,0,1,0,2,2,1
7.68,1,1,1,1,1,1,1
5.27,0,2,0,1,0,1,0
5.08,2,3,0,1,2,1,1
8.57,1,0,1,1,1,0,1
9.82,0,0,0,1,3,0,1
5.09,0,2,1,1,1,0,0
5.8,0,3,1,0,3,0,1
8.06,2,3,0,1,3,2,1
4.66,3,1,0,0,0,0,0
7.17,0,2,0,0,1,1,1
8.58,0,2,1,0,2,2,1
7.8,2,3,1,1,2,2,1
4.79,0,1,0,0,0,3,0
8.13,1,2,1,0,1,3,1
5.56,0,3,0,1,3,3,1
6.96,0,2,0,1,3,2,1
6.5,3,1,1,0,0,1,1
7.81,2,1,1,1,3,3,1
6.11,0,0,1,0,2,1,1
6.2,3,1,0,1,2,2,1
4.71,0,0,0,0,1,2,0
9.81,3,1,1,0,3,0,1
5.51,0,2,0,1,3,1,1
9.18,0,0,1,1,2,2,1
5.23,3,1,1,0,3,2,1
9.29,3,2,0,1,1,0,1
5.41,3,1,0,1,0,3,1
9.91,2,2,0,0,0,0,1
6.64,0,3,0,0,0,2,1
5.32,1,0,0,0,3,0,0
8.35,0,2,0,1,2,3,1
5.03,2,0,0,1,3,1,1
6.5,2,1,0,1,2,2,1
4.47,3,3,0,0,3,0,1
4.46,0,0,1,1,3,0,0
6.08,0,1,0,0,0,1,0
7.05,3,0,0,1,3,0,1
5.12,3,2,1,1,2,0,1
9.36,1,1,0,1,1,2,1
7.71,0,0,0,1,0,0,0
4.91,0,2,1,0,2,1,1
5.14,3,3,0,0,3,3,1
7.59,3,0,1,1,0,1,1
6.73,3,2,0,1,3,2,1
4.83,3,0,0,1,2,3,1
6.18,3,2,1,1,1,3,1
7.17,2,1,0,0,0,0,1
4.61,2,1,1,0,0,0,0
7.02,3,3,1,1,1,3,1
9.76,2,1,0,0,1,0,1
4.51,3,0,1,0,0,2,0
6.93,0,0,1,0,1,3,1
7.44,2,1,0,0,1,0,1
5.2,2,1,0,1,1,0,0
8.73,1,0,0,1,0,1,1
6.95,2,0,0,1,3,0,1
7.81,1,1,1,1,2,1,1
8.73,3,2,0,0,2,1,1
6.95,3,2,0,1,2,3,1
5.12,2,2,1,1,3,2,1
9.2,0,3,0,0,0,1,1
4.39,3,3,1,1,3,0,1
4.31,2,0,0,1,2,3,1
4.22,2,0,0,0,2,2,0
9.43,0,3,0,0,3,1,1
5.34,1,0,0,0,0,2,0
4.43,3,3,0,0,3,1,1
8.57,3,3,0,1,0,0,1
7.18,1,1,0,0,3,2,1
5.05,1,0,1,0,2,1,0
5.7,1,1,0,0,2,1,1
4.96,1,3,0,0,2,0,1
9.94,2,3,0,1,2,3,1
9.74,1,3,1,1,0,0,1
4.57,2,0,1,1,1,1,0
8.75,2,2,0,1,1,0,1
5.06,0,2,0,0,1,2,0
4.82,1,2,0,0,3,1,1
7.92,2,1,0,0,1,1,1
5.78,0,3,0,0,1,2,1
4.7,1,2,0,0,2,2,1
9.16,0,1,0,0,1,0,1
6.8,1,0,0,1,0,1,0
9.74,2,1,1,0,3,3,1
5.32,3,3,1,1,2,0,1
6.61,2,1,1,0,3,1,1
8.24,0,1,0,0,2,0,1
5.81,0,3,0,0,2,3,1
8.47,0,3,0,0,1,1,1
7.8,0,0,1,0,0,3,1
5.04,3,3,0,1,2,3,1
5.57,1,1,0,1,1,0,0
9.63,2,0,0,1,0,2,1
8.88,3,1,1,1,3,3,1
8.76,0,3,1,0,1,2,1
8.27,1,2,1,0,0,0,1
9.92,1,2,0,1,2,1,1
7.04,2,3,0,1,3,3,1
9.17,3,3,0,1,2,0,1
4.6,3,2,0,0,0,0,0
4.04,0,1,0,1,3,3,1
7.94,2,2,0,1,3,2,1
4.46,3,0,1,1,3,3,1
8.07,3,2,0,1,3,2,1
5.44,0,1,0,1,2,1,0
5.29,3,0,0,0,2,3,1
4.16,3,3,0,0,3,1,1
4.73,2,1,1,0,3,1,1
4.26,1,2,1,1,0,0,0
6.27,0,3,0,0,0,3,1
4.42,0,3,1,0,2,0,0
6.41,0,1,1,1,2,1,1
4.89,1,2,1,1,3,1,1
4.05,2,1,1,0,3,1,1
9.62,1,2,1,1,1,3,1
9.14,2,0,1,0,1,1,1
7.42,2,0,0,0,3,1,1
8.45,1,0,0,1,2,2,1
4.0,0,2,0,0,2,2,0
7.67,3,1,1,0,1,0,1
7.47,2,2,0,1,2,2,1
4.15,1,0,0,1,3,3,1
8.37,2,2,1,0,2,2,1
8.53,3,1,0,0,0,2,1
8.57,0,2,1,0,1,0,1
4.55,0,1,0,0,1,0,0
9.65,3,3,0,1,3,3,1
4.72,2,3,1,1,0,0,1
5.42,1,0,0,1,1,1,0
5.67,1,2,0,1,3,0,1
8.23,0,3,0,1,0,0,1
9.57,1,2,0,1,0,1,1
5.94,0,2,1,1,2,3,1
9.27,2,1,1,0,1,2,1
6.63,1,2,0,1,3,1,1
8.88,0,2,0,1,3,2,1
9.85,0,1,0,1,2,2,1
4.14,0,1,0,1,2,0,0
9.02,1,0,1,0,3,0,1
5.03,2,3,0,0,2,0,1
5.66,0,0,0,1,0,0,0
6.26,2,0,0,1,1,1,1
8.7,2,1,0,0,0,0,1
5.3,3,2,1,1,1,0,1
7.79,2,0,0,0,3,2,1
8.81,1,1,0,0,0,0,1
8.55,1,2,1,1,1,0,1
5.95,1,0,0,0,2,0,0
4.62,1,0,0,1,2,2,0
8.91,2,3,0,1,2,0,1
8.37,3,0,1,0,1,1,1
4.63,1,3,1,1,2,1,1
7.07,1,1,1,0,2,1,1
8.21,3,0,1,1,3,0,1
6.12,1,1,1,1,2,0,1
4.43,0,2,0,0,1,0,0
4.6,2,1,1,0,2,2,1
4.78,1,3,0,0,1,2,1
7.38,2,3,0,1,0,2,1
5.93,3,0,1,0,1,2,1
4.83,3,1,1,0,2,3,1
5.52,2,3,0,0,2,3,1
5.03,2,1,1,0,2,3,1
4.99,3,1,1,0,3,2,1
6.17,2,3,1,0,1,2,1
4.14,3,2,1,0,3,0,1
9.15,3,3,1,0,2,3,1
8.36,0,2,0,1,0,0,1
9.36,1,0,1,1,0,2,1
7.52,1,3,1,0,1,2,1
8.55,3,2,1,0,2,0,1
8.25,3,0,0,0,3,1,1
6.17,0,1,1,0,2,0,1
5.41,1,3,1,1,1,0,1
4.91,0,3,0,0,3,2,1
8.2,2,3,0,0,3,1,1
6.61,2,0,0,0,0,2,1
8.66,2,0,0,0,2,1,1
7.08,1,3,1,1,2,1,1
8.0,3,0,1,0,0,3,1
5.63,2,1,0,0,3,2,1
4.95,0,3,1,1,1,0,0
5.17,1,2,0,0,1,1,0
8.92,2,3,1,0,0,3,1
8.37,0,3,0,0,2,2,1
8.8,2,2,0,1,2,0,1
6.81,0,2,1,1,0,3,1
6.76,0,0,1,0,3,1,1
8.84,3,1,1,0,2,0,1
5.33,3,2,0,0,3,3,1
